"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,1743.27339
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,1137.67096
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,1781.19924
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,1547.20715
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,1394.74014
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,2003.33664
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,1097.31667
"2020-10_south-west_stereo-BRUVs","IO350","Monacanthidae","Nelusetta","ayraud",NA,1,1859.87522
"2020-10_south-west_stereo-BRUVs","IO311","Labridae","Suezichthys","bifurcatus",NA,1,1607.66205
"2020-10_south-west_stereo-BRUVs","IO311","Labridae","Suezichthys","bifurcatus",NA,1,2495.4682
"2020-10_south-west_stereo-BRUVs","IO311","Labridae","Suezichthys","bifurcatus",NA,1,2267.46142
"2020-10_south-west_stereo-BRUVs","IO311","Parascylliidae","Parascyllium","variolatum",NA,1,3937.75945
"2020-10_south-west_stereo-BRUVs","IO311","Labridae","Coris","auricularis",NA,1,2089.95215
"2020-10_south-west_stereo-BRUVs","IO311","Labridae","Coris","auricularis",NA,1,2187.98621
"2020-10_south-west_stereo-BRUVs","IO311","Muraenidae","Gymnothorax","woodwardi",NA,1,1321.86638
"2020-10_south-west_stereo-BRUVs","FH106","Muraenidae","Gymnothorax","prasinus",NA,1,1524.13214
"2020-10_south-west_stereo-BRUVs","FH106","Scorpididae","Neatypus","obliquus",NA,5,1524.40706
"2020-10_south-west_stereo-BRUVs","FH106","Labridae","Ophthalmolepis","lineolatus",NA,1,3417.21139
"2020-10_south-west_stereo-BRUVs","FH106","Scyliorhinidae","Aulohalaelurus","labiosus",NA,1,1249.26604
"2020-10_south-west_stereo-BRUVs","IO379","Gerraidae","Parequula","elongata",NA,1,3800.18026
"2020-10_south-west_stereo-BRUVs","IO379","Carangidae","Pseudocaranx","spp",NA,3,4944.30045
"2020-10_south-west_stereo-BRUVs","IO379","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,920.25331
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",NA,1,1958.00041
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",NA,1,1551.87506
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",NA,1,2403.06692
"2020-10_south-west_stereo-BRUVs","IO379","Monacanthidae","Nelusetta","ayraud",NA,1,1596.11821
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Pseudolabrus","biserialis",NA,7,1670.96587
"2020-10_south-west_stereo-BRUVs","IO354","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,1335.52107
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Ophthalmolepis","lineolatus",NA,6,1407.90932
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Choerodon","rubescens",NA,1,3658.16736
"2020-10_south-west_stereo-BRUVs","IO354","Urolophidae","Trygonoptera","ovalis",NA,1,781.80424
"2020-10_south-west_stereo-BRUVs","IO354","Chaetodontidae","Chelmonops","curiosus",NA,1,2380.89843
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",NA,1,1248.92508
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",NA,1,2434.63324
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",NA,1,2728.12515
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",NA,1,1482.33673
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",NA,1,1378.51827
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",NA,1,1595.31851
"2020-10_south-west_stereo-BRUVs","IO354","Sparidae","Chrysophrys","auratus",NA,1,2464.01132
"2020-10_south-west_stereo-BRUVs","IO354","Cheilodactylidae","Nemadactylus","valenciennesi",NA,1,1860.00328
"2020-10_south-west_stereo-BRUVs","IO354","Scorpididae","Neatypus","obliquus",NA,1,3002.40237
"2020-10_south-west_stereo-BRUVs","IO354","Scorpididae","Neatypus","obliquus",NA,1,1317.05834
"2020-10_south-west_stereo-BRUVs","IO354","Labridae","Coris","auricularis",NA,8,1304.51023
"2020-10_south-west_stereo-BRUVs","IO354","Scorpididae","Neatypus","obliquus",NA,1,2063.56524
"2020-10_south-west_stereo-BRUVs","IO276","Carangidae","Seriola","lalandi",NA,1,7687.8312
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",NA,1,2039.84019
"2020-10_south-west_stereo-BRUVs","IO276","Monacanthidae","Nelusetta","ayraud",NA,1,1609.0886
"2020-10_south-west_stereo-BRUVs","FH39","Urolophidae","Urolophus","circularis",NA,1,1538.56179
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",NA,1,1200.20373
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",NA,1,1937.36451
"2020-10_south-west_stereo-BRUVs","IO349","Monacanthidae","Nelusetta","ayraud",NA,1,852.36413
"2020-10_south-west_stereo-BRUVs","IO148","Gerraidae","Parequula","elongata",NA,1,3461.28126
"2020-10_south-west_stereo-BRUVs","IO148","Gerraidae","Parequula","elongata",NA,1,3440.8103
"2020-10_south-west_stereo-BRUVs","IO148","Gerraidae","Parequula","elongata",NA,1,3364.19947
"2020-10_south-west_stereo-BRUVs","IO148","Labridae","Suezichthys","bifurcatus",NA,1,3172.07408
"2020-10_south-west_stereo-BRUVs","IO148","Labridae","Suezichthys","bifurcatus",NA,1,3551.603
"2020-10_south-west_stereo-BRUVs","IO148","Callanthiidae","Callanthias","australis",NA,50,3675.99963
"2020-10_south-west_stereo-BRUVs","IO148","Carangidae","Pseudocaranx","spp",NA,3,4899.90932
"2020-10_south-west_stereo-BRUVs","IO148","Carangidae","Pseudocaranx","spp",NA,1,2718.84663
"2020-10_south-west_stereo-BRUVs","IO148","Carangidae","Pseudocaranx","spp",NA,1,4915.69912
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",NA,1,1151.45076
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",NA,1,2976.33659
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",NA,1,1453.1086
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",NA,1,951.75613
"2020-10_south-west_stereo-BRUVs","IO148","Monacanthidae","Nelusetta","ayraud",NA,1,1392.54524
"2020-10_south-west_stereo-BRUVs","IO363","Labridae","Pseudolabrus","biserialis",NA,1,2206.06181
"2020-10_south-west_stereo-BRUVs","IO363","Labridae","Pseudolabrus","biserialis",NA,1,2469.86555
"2020-10_south-west_stereo-BRUVs","IO363","Berycidae","Centroberyx","sp1",NA,1,6744.57862
"2020-10_south-west_stereo-BRUVs","IO363","Parascylliidae","Parascyllium","variolatum",NA,1,1270.51832
"2020-10_south-west_stereo-BRUVs","FH49","Sparidae","Chrysophrys","auratus",NA,1,5565.98601
"2020-10_south-west_stereo-BRUVs","FH49","Sparidae","Chrysophrys","auratus",NA,1,6857.13038
"2020-10_south-west_stereo-BRUVs","FH49","Scorpididae","Neatypus","obliquus",NA,1,1259.50194
"2020-10_south-west_stereo-BRUVs","FH49","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,4097.24147
"2020-10_south-west_stereo-BRUVs","IO365","Labridae","Suezichthys","bifurcatus",NA,1,1998.79365
"2020-10_south-west_stereo-BRUVs","IO365","Parascylliidae","Parascyllium","variolatum",NA,1,2454.85761
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2980.8728
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2927.78778
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3997.8307
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,1808.90221
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3393.56535
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,4332.12899
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3242.68516
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2233.5325
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2546.46122
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2307.31739
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,4318.27852
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2655.65821
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3168.33247
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3823.4812
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2372.1569
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,4900.34873
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2326.44982
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3560.77844
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,4161.09516
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2524.20143
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,4197.2381
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3445.74911
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3054.68789
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3168.89109
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,3861.1988
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,1938.0417
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,1770.03679
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,2040.58231
"2020-10_south-west_stereo-BRUVs","IO365","Serranidae","Caesioperca","spp",NA,1,4690.42832
"2020-10_south-west_stereo-BRUVs","IO365","Muraenidae","Gymnothorax","woodwardi",NA,1,1436.28419
"2020-10_south-west_stereo-BRUVs","IO15","Serranidae","Hypoplectrodes","nigroruber",NA,1,2140.97116
"2020-10_south-west_stereo-BRUVs","IO15","Labridae","Pseudolabrus","biserialis",NA,1,1737.26978
"2020-10_south-west_stereo-BRUVs","IO15","Labridae","Austrolabrus","maculatus",NA,1,1271.75383
"2020-10_south-west_stereo-BRUVs","IO15","Pomacentridae","Chromis","klunzingeri",NA,1,4148.80255
"2020-10_south-west_stereo-BRUVs","IO15","Dasyatidae","Bathytoshia","brevicaudata",NA,1,1296.84871
"2020-10_south-west_stereo-BRUVs","IO15","Labridae","Ophthalmolepis","lineolatus",NA,1,3834.86226
"2020-10_south-west_stereo-BRUVs","IO15","Urolophidae","Trygonoptera","ovalis",NA,1,1709.62618
"2020-10_south-west_stereo-BRUVs","IO15","Labridae","Coris","auricularis",NA,1,4820.74641
"2020-10_south-west_stereo-BRUVs","IO15","Serranidae","Caesioperca","spp",NA,1,5067.12466
"2020-10_south-west_stereo-BRUVs","FH66","Serranidae","Caesioperca","spp",NA,1,3554.67815
"2020-10_south-west_stereo-BRUVs","FH66","Urolophidae","Trygonoptera","ovalis",NA,1,1959.76283
"2020-10_south-west_stereo-BRUVs","FH66","Pomacentridae","Chromis","klunzingeri",NA,1,1986.16441
"2020-10_south-west_stereo-BRUVs","FH66","Pomacentridae","Chromis","klunzingeri",NA,1,2522.92415
"2020-10_south-west_stereo-BRUVs","FH66","Pomacentridae","Chromis","klunzingeri",NA,1,1551.68602
"2020-10_south-west_stereo-BRUVs","FH85","Urolophidae","Trygonoptera","ovalis",NA,1,1335.172
"2020-10_south-west_stereo-BRUVs","FH85","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,1527.06194
"2020-10_south-west_stereo-BRUVs","IO36","Squalidae","Squalus","spp",NA,1,3684.02603
"2020-10_south-west_stereo-BRUVs","IO36","Triglidae","Chelidonichthys","kumu",NA,1,3262.71954
"2020-10_south-west_stereo-BRUVs","IO36","Monacanthidae","Nelusetta","ayraud",NA,1,1854.66343
"2020-10_south-west_stereo-BRUVs","IO306","Monacanthidae","Nelusetta","ayraud",NA,1,2076.57953
"2020-10_south-west_stereo-BRUVs","IO306","Monacanthidae","Nelusetta","ayraud",NA,1,2235.32326
"2020-10_south-west_stereo-BRUVs","IO306","Monacanthidae","Nelusetta","ayraud",NA,1,1207.46078
"2020-10_south-west_stereo-BRUVs","IO306","Carcharhinidae","Carcharhinus","spp",NA,1,5617.9807
"2020-10_south-west_stereo-BRUVs","IO306","Carangidae","Pseudocaranx","spp",NA,1,2683.71543
"2020-10_south-west_stereo-BRUVs","IO34","Serranidae","Caesioperca","spp",NA,1,1846.41024
"2020-10_south-west_stereo-BRUVs","IO34","Pomacentridae","Chromis","klunzingeri",NA,1,2437.79548
"2020-10_south-west_stereo-BRUVs","IO34","Pomacentridae","Chromis","klunzingeri",NA,1,3645.71273
"2020-10_south-west_stereo-BRUVs","IO34","Odacidae","Siphonognathus","caninis",NA,1,1315.71336
"2020-10_south-west_stereo-BRUVs","IO34","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,840.86745
"2020-10_south-west_stereo-BRUVs","IO34","Monacanthidae","Scobinichthys","granulatus",NA,1,2444.26589
"2020-10_south-west_stereo-BRUVs","IO34","Labridae","Ophthalmolepis","lineolatus",NA,1,1324.74322
"2020-10_south-west_stereo-BRUVs","IO34","Dasyatidae","Bathytoshia","brevicaudata",NA,1,1893.72011
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Pseudolabrus","biserialis",NA,1,606.32677
"2020-10_south-west_stereo-BRUVs","FH41","Pomacentridae","Chromis","klunzingeri",NA,1,1211.11351
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Coris","auricularis",NA,1,3100.88219
"2020-10_south-west_stereo-BRUVs","FH41","Urolophidae","Trygonoptera","ovalis",NA,1,5047.52013
"2020-10_south-west_stereo-BRUVs","FH41","Labridae","Ophthalmolepis","lineolatus",NA,1,1482.3759
"2020-10_south-west_stereo-BRUVs","IO308","Ostraciidae","Aracana","aurita",NA,1,4624.28791
"2020-10_south-west_stereo-BRUVs","IO308","Carangidae","Pseudocaranx","spp",NA,1,1717.47648
"2020-10_south-west_stereo-BRUVs","IO308","Monacanthidae","Nelusetta","ayraud",NA,1,1317.64904
"2020-10_south-west_stereo-BRUVs","IO308","Monacanthidae","Nelusetta","ayraud",NA,1,1428.02605
"2020-10_south-west_stereo-BRUVs","IO92","Aracanidae","Anoplocapros","lenticularis",NA,1,2326.90743
"2020-10_south-west_stereo-BRUVs","IO92","Labridae","Coris","auricularis",NA,20,1584.53951
"2020-10_south-west_stereo-BRUVs","IO92","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,1405.66185
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Pseudolabrus","biserialis",NA,1,1841.17038
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Pseudolabrus","biserialis",NA,1,1389.78527
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Pseudolabrus","biserialis",NA,1,1233.14744
"2020-10_south-west_stereo-BRUVs","FH45","Urolophidae","Trygonoptera","ovalis",NA,1,2372.1577
"2020-10_south-west_stereo-BRUVs","FH45","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,3300.80565
"2020-10_south-west_stereo-BRUVs","FH45","Monacanthidae","Scobinichthys","granulatus",NA,1,1013.4497
"2020-10_south-west_stereo-BRUVs","FH45","Rhinobatidae","Aptychotrema","vincentiana",NA,1,1194.29426
"2020-10_south-west_stereo-BRUVs","FH45","Carangidae","Pseudocaranx","spp",NA,10,2356.35452
"2020-10_south-west_stereo-BRUVs","FH45","Labridae","Coris","auricularis",NA,1,717.59721
"2020-10_south-west_stereo-BRUVs","FH45","Scorpididae","Neatypus","obliquus",NA,1,1415.80973
"2020-10_south-west_stereo-BRUVs","IO66","Scorpididae","Neatypus","obliquus",NA,1,1779.92223
"2020-10_south-west_stereo-BRUVs","IO66","Mullidae","Upeneichthys","vlamingii",NA,1,4885.26405
"2020-10_south-west_stereo-BRUVs","IO66","Labridae","Ophthalmolepis","lineolatus",NA,1,4112.88274
"2020-10_south-west_stereo-BRUVs","IO66","Labridae","Pseudolabrus","biserialis",NA,1,2247.92173
"2020-10_south-west_stereo-BRUVs","IO66","Labridae","Pseudolabrus","biserialis",NA,1,2019.09769
"2020-10_south-west_stereo-BRUVs","IO66","Labridae","Choerodon","rubescens",NA,1,4738.08516
"2020-10_south-west_stereo-BRUVs","IO66","Cheilodactylidae","Dactylophora","nigricans",NA,1,2094.20483
"2020-10_south-west_stereo-BRUVs","IO153","Mullidae","Upeneichthys","vlamingii",NA,1,3460.99056
"2020-10_south-west_stereo-BRUVs","IO153","Monocentridae","Cleidopus","gloriamaris",NA,1,2523.62881
"2020-10_south-west_stereo-BRUVs","IO153","Urolophidae","Trygonoptera","ovalis",NA,1,1438.11607
"2020-10_south-west_stereo-BRUVs","IO153","Urolophidae","Trygonoptera","ovalis",NA,1,1472.2282
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Eupetrichthys","angustipes",NA,1,3632.12171
"2020-10_south-west_stereo-BRUVs","IO195","Pomacentridae","Chromis","klunzingeri",NA,1,2567.50445
"2020-10_south-west_stereo-BRUVs","IO195","Pomacentridae","Chromis","klunzingeri",NA,1,2610.24215
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Coris","auricularis",NA,1,4994.82669
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Coris","auricularis",NA,1,3776.24095
"2020-10_south-west_stereo-BRUVs","IO195","Labridae","Ophthalmolepis","lineolatus",NA,1,1675.97405
"2020-10_south-west_stereo-BRUVs","IO195","Heterodontidae","Heterodontus","portusjacksoni",NA,1,3095.44567
"2020-10_south-west_stereo-BRUVs","FH70","Gobiesocidae","Aspasmogaster","occidentalis",NA,1,1640.81129
"2020-10_south-west_stereo-BRUVs","FH70","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,2815.85338
"2020-10_south-west_stereo-BRUVs","FH70","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,4131.99582
"2020-10_south-west_stereo-BRUVs","FH70","Labridae","Coris","auricularis",NA,3,2739.54301
"2020-10_south-west_stereo-BRUVs","FH70","Rhinobatidae","Trygonorrhina","dumerilii",NA,2,1760.90412
"2020-10_south-west_stereo-BRUVs","FH70","Aracanidae","Anoplocapros","lenticularis",NA,1,5665.03875
"2020-10_south-west_stereo-BRUVs","FH74","Scombridae","Unknown","spp",NA,4,5557.27118
"2020-10_south-west_stereo-BRUVs","FH74","Mullidae","Upeneichthys","vlamingii",NA,1,1330.91222
"2020-10_south-west_stereo-BRUVs","FH74","Labridae","Pseudolabrus","biserialis",NA,1,668.44271
"2020-10_south-west_stereo-BRUVs","FH74","Scorpididae","Neatypus","obliquus",NA,1,994.8583
"2020-10_south-west_stereo-BRUVs","FH74","Scorpididae","Neatypus","obliquus",NA,1,1748.28825
"2020-10_south-west_stereo-BRUVs","FH74","Scorpididae","Neatypus","obliquus",NA,1,1285.1575
"2020-10_south-west_stereo-BRUVs","FH74","Scorpididae","Neatypus","obliquus",NA,1,1037.47513
"2020-10_south-west_stereo-BRUVs","FH74","Scorpididae","Neatypus","obliquus",NA,1,2513.50493
"2020-10_south-west_stereo-BRUVs","FH74","Scorpididae","Neatypus","obliquus",NA,1,1014.83625
"2020-10_south-west_stereo-BRUVs","FH74","Urolophidae","Trygonoptera","ovalis",NA,1,1576.11641
"2020-10_south-west_stereo-BRUVs","FH74","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,2169.69934
"2020-10_south-west_stereo-BRUVs","FH74","Labridae","Ophthalmolepis","lineolatus",NA,1,3893.5196
"2020-10_south-west_stereo-BRUVs","FH74","Heterodontidae","Heterodontus","portusjacksoni",NA,1,1345.06522
"2020-10_south-west_stereo-BRUVs","FH74","Labridae","Coris","auricularis",NA,11,1505.0291
"2020-10_south-west_stereo-BRUVs","FH74","Carangidae","Pseudocaranx","spp",NA,1,3456.5483
"2020-10_south-west_stereo-BRUVs","FH56","Labridae","Pseudolabrus","biserialis",NA,1,1819.53468
"2020-10_south-west_stereo-BRUVs","FH56","Mullidae","Upeneichthys","vlamingii",NA,1,3741.78476
"2020-10_south-west_stereo-BRUVs","FH56","Pomacentridae","Chromis","klunzingeri",NA,1,1864.75026
"2020-10_south-west_stereo-BRUVs","FH56","Muraenidae","Gymnothorax","prasinus",NA,1,1129.24158
"2020-10_south-west_stereo-BRUVs","FH56","Sphyraenidae","Sphyraena","novaehollandiae",NA,1,3122.23473
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Eupetrichthys","angustipes",NA,1,1671.64688
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Austrolabrus","maculatus",NA,1,2645.64095
"2020-10_south-west_stereo-BRUVs","FH89","Mullidae","Upeneichthys","vlamingii",NA,1,1599.87695
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Pseudolabrus","biserialis",NA,1,1529.77738
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Pseudolabrus","biserialis",NA,1,1245.44022
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Pseudolabrus","biserialis",NA,1,962.08464
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Ophthalmolepis","lineolatus",NA,1,2217.13516
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Ophthalmolepis","lineolatus",NA,1,3388.01716
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Ophthalmolepis","lineolatus",NA,1,2972.36654
"2020-10_south-west_stereo-BRUVs","FH89","Labridae","Ophthalmolepis","lineolatus",NA,1,2013.69937
"2020-10_south-west_stereo-BRUVs","FH89","Glaucosomatidae","Glaucosoma","hebraicum",NA,1,1139.79317
"2020-10_south-west_stereo-BRUVs","FH89","Scorpididae","Neatypus","obliquus",NA,1,3238.94028
"2020-10_south-west_stereo-BRUVs","FH89","Scorpididae","Neatypus","obliquus",NA,1,1957.44533
"2020-10_south-west_stereo-BRUVs","FH89","Scorpididae","Neatypus","obliquus",NA,1,1627.76096
"2020-10_south-west_stereo-BRUVs","FH89","Scorpididae","Neatypus","obliquus",NA,1,1939.80669
"2020-10_south-west_stereo-BRUVs","FH89","Scorpididae","Neatypus","obliquus",NA,1,2002.48724
"2020-10_south-west_stereo-BRUVs","FH89","Scorpididae","Neatypus","obliquus",NA,1,1774.33381
"2020-10_south-west_stereo-BRUVs","IO74","Labridae","Pseudolabrus","biserialis",NA,1,1386.33852
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,992.00845
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,2400.13249
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,7129.16994
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,1631.29198
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,2214.43432
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,1421.77796
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,3453.43281
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,1005.14484
"2020-10_south-west_stereo-BRUVs","IO74","Scorpididae","Neatypus","obliquus",NA,1,2279.33254
"2020-10_south-west_stereo-BRUVs","IO74","Labridae","Ophthalmolepis","lineolatus",NA,1,1608.54799
"2020-10_south-west_stereo-BRUVs","FH57","Labridae","Pseudolabrus","biserialis",NA,1,1353.12636
"2020-10_south-west_stereo-BRUVs","FH57","Glaucosomatidae","Glaucosoma","hebraicum",NA,1,2646.54498
"2020-10_south-west_stereo-BRUVs","FH57","Pomacentridae","Chromis","klunzingeri",NA,1,1423.48999
"2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",NA,1,3776.45519
"2020-10_south-west_stereo-BRUVs","FH57","Scorpididae","Neatypus","obliquus",NA,1,1403.30809
"2020-10_south-west_stereo-BRUVs","FH57","Labridae","Ophthalmolepis","lineolatus",NA,1,3447.60864
"2020-10_south-west_stereo-BRUVs","FH96","Odacidae","Siphonognathus","caninis",NA,1,1282.19114
"2020-10_south-west_stereo-BRUVs","FH96","Serranidae","Caesioperca","spp",NA,1,3257.84373
"2020-10_south-west_stereo-BRUVs","FH96","Scorpididae","Neatypus","obliquus",NA,1,1575.29622
"2020-10_south-west_stereo-BRUVs","FH96","Scorpididae","Neatypus","obliquus",NA,1,1809.99384
"2020-10_south-west_stereo-BRUVs","FH96","Pomacentridae","Chromis","klunzingeri",NA,1,1791.65565
"2020-10_south-west_stereo-BRUVs","FH96","Mullidae","Upeneichthys","vlamingii",NA,1,2554.70047
"2020-10_south-west_stereo-BRUVs","FH96","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,4640.3249
"2020-10_south-west_stereo-BRUVs","FH96","Serranidae","Hypoplectrodes","nigroruber",NA,1,3438.51149
"2020-10_south-west_stereo-BRUVs","FH96","Monacanthidae","Meuschenia","freycineti",NA,1,3623.29442
"2020-10_south-west_stereo-BRUVs","FH63","Mullidae","Upeneichthys","vlamingii",NA,1,1687.23169
"2020-10_south-west_stereo-BRUVs","IO310","Labridae","Coris","auricularis",NA,1,4300.64847
"2020-10_south-west_stereo-BRUVs","IO310","Labridae","Coris","auricularis",NA,1,3502.57433
"2020-10_south-west_stereo-BRUVs","IO310","Labridae","Coris","auricularis",NA,1,5857.27166
"2020-10_south-west_stereo-BRUVs","IO310","Dasyatidae","Bathytoshia","brevicaudata",NA,1,1371.55373
"2020-10_south-west_stereo-BRUVs","IO310","Labridae","Suezichthys","bifurcatus",NA,1,2331.76708
"2020-10_south-west_stereo-BRUVs","IO377","Monacanthidae","Nelusetta","ayraud",NA,1,1816.40392
"2020-10_south-west_stereo-BRUVs","IO377","Monacanthidae","Nelusetta","ayraud",NA,1,2112.31453
"2020-10_south-west_stereo-BRUVs","IO377","Carangidae","Pseudocaranx","spp",NA,1,5380.31558
"2020-10_south-west_stereo-BRUVs","IO377","Carangidae","Pseudocaranx","spp",NA,1,5236.73228
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Pseudolabrus","biserialis",NA,2,1578.24029
"2020-10_south-west_stereo-BRUVs","FH58","Serranidae","Caesioperca","spp",NA,3,2084.79942
"2020-10_south-west_stereo-BRUVs","FH58","Monacanthidae","Meuschenia","galii",NA,1,1558.07678
